k,display_name,context,metric,mean,std
130.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487692478121192,0.08931655648399156
131.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4859975628669547,0.09207767784125982
132.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
133.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48601180585228443,0.08760734258415755
134.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4891864090268876,0.08923245335393515
135.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48601180585228443,0.08760734258415755
136.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48591843517067845,0.08682543470158896
137.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48433113358337687,0.08602843878574444
138.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48591843517067845,0.08682543470158896
139.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4826504613144693,0.08395868004614924
140.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48591843517067845,0.08682543470158896
141.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48433113358337687,0.08561702983650922
142.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4876133504249157,0.08368651410525445
143.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48433113358337687,0.08561702983650922
144.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4842377629017709,0.08481446292171751
145.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4826504613144693,0.08395868004614924
146.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4860402918229439,0.0785892362457523
147.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4843453765687066,0.08122992253964012
148.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4843453765687066,0.08122992253964012
149.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4843453765687066,0.08122992253964012
150.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4877067211065217,0.08491197707056698
151.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48601180585228443,0.08760734258415755
152.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4876133504249157,0.08368651410525445
153.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48433113358337687,0.08561702983650922
154.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48591843517067845,0.08641782009072561
155.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48601180585228443,0.08760734258415755
156.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
157.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
158.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
159.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
160.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
161.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.487599107439586,0.088352368227823
162.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48749149377265033,0.09203049734596183
163.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4891864090268876,0.08923245335393515
164.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48739812309104436,0.09124658433728158
165.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48591843517067845,0.08641782009072561
166.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4890930383452816,0.0884259751516439
167.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48255709063286334,0.08292512721144087
168.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4842377629017709,0.08481446292171751
169.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48255709063286334,0.08292512721144087
170.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4841301492348352,0.08863441924247478
171.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4791672601243887,0.0886763038034047
172.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4808621753786261,0.08576519166327595
173.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4808621753786261,0.08576519166327595
174.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4791672601243887,0.0886763038034047
175.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47579167260124394,0.0901404845042299
176.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4842377629017708,0.08607524876309021
177.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4775799585370871,0.08774356185988007
178.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.48095554606023205,0.08820380673187747
179.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47926063080599474,0.08945084194299718
180.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4792748737913245,0.086308773002884
181.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4776875722040229,0.08553695813133767
182.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4759135292535094,0.08290072150509628
183.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47759420152241694,0.08453841532278134
184.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47759420152241694,0.08453841532278134
185.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4777018151893525,0.0807032455451727
186.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47600689993511525,0.08371046075602198
187.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47938248745826006,0.08255314842715747
188.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47600689993511525,0.08371046075602198
189.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47263131241197043,0.08510341444002227
190.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47600689993511525,0.08371046075602198
191.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47600689993511525,0.08371046075602198
192.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4776875722040229,0.08553695813133767
193.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47599265694978554,0.08858243321719378
194.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47599265694978554,0.08858243321719378
195.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47599265694978554,0.08858243321719378
196.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47599265694978554,0.08858243321719378
197.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4776733292186931,0.09050605243007188
198.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4776733292186931,0.09050605243007188
199.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.4776733292186931,0.09050605243007188
200.0,CheMeleon (fine-tuned),nr_er,sensitivity,0.47936824447293047,0.08748684338512662
1.0,Chemprop (default),nr_er,sensitivity,0.2949643134089794,0.06721001136835185
2.0,Chemprop (default),nr_er,sensitivity,0.2949643134089794,0.06721001136835185
3.0,Chemprop (default),nr_er,sensitivity,0.2611293104812546,0.04133645470257683
4.0,Chemprop (default),nr_er,sensitivity,0.27304435898653245,0.046646905601473734
5.0,Chemprop (default),nr_er,sensitivity,0.2530203041668645,0.04284045215414526
6.0,Chemprop (default),nr_er,sensitivity,0.26154552216366767,0.04667579005191809
7.0,Chemprop (default),nr_er,sensitivity,0.24458845685166725,0.03938415276130905
8.0,Chemprop (default),nr_er,sensitivity,0.25628827802307363,0.04641523740123215
9.0,Chemprop (default),nr_er,sensitivity,0.24122711231385213,0.045152970826569265
10.0,Chemprop (default),nr_er,sensitivity,0.2448321701561981,0.03981268052194796
11.0,Chemprop (default),nr_er,sensitivity,0.23775815410910126,0.04078469585122678
12.0,Chemprop (default),nr_er,sensitivity,0.24631185807656397,0.03750224780033141
13.0,Chemprop (default),nr_er,sensitivity,0.2411337416322461,0.039153316431508316
14.0,Chemprop (default),nr_er,sensitivity,0.24133472598078778,0.03565094452465985
15.0,Chemprop (default),nr_er,sensitivity,0.2378657677760369,0.03598247313136095
16.0,Chemprop (default),nr_er,sensitivity,0.23467692161610404,0.030256795795794936
17.0,Chemprop (default),nr_er,sensitivity,0.23797338144297267,0.029131097326181864
18.0,Chemprop (default),nr_er,sensitivity,0.2361850955071294,0.03378346896513361
19.0,Chemprop (default),nr_er,sensitivity,0.23132982006361863,0.02557912108199726
20.0,Chemprop (default),nr_er,sensitivity,0.22798271851113325,0.031699474090499336
21.0,Chemprop (default),nr_er,sensitivity,0.22468625868426467,0.02712930518656488
22.0,Chemprop (default),nr_er,sensitivity,0.22470050166959435,0.02726395867258237
23.0,Chemprop (default),nr_er,sensitivity,0.22280460206681538,0.03283768773856514
24.0,Chemprop (default),nr_er,sensitivity,0.21804269730491063,0.024409483171227167
25.0,Chemprop (default),nr_er,sensitivity,0.2180284543195809,0.021128833717193103
26.0,Chemprop (default),nr_er,sensitivity,0.21307980819446418,0.022987646875991374
27.0,Chemprop (default),nr_er,sensitivity,0.2113848929402269,0.021820338230863413
28.0,Chemprop (default),nr_er,sensitivity,0.21646963870293873,0.025444156387322007
29.0,Chemprop (default),nr_er,sensitivity,0.20802354840241177,0.027484566262918383
30.0,Chemprop (default),nr_er,sensitivity,0.2047698175315323,0.031206929457656393
31.0,Chemprop (default),nr_er,sensitivity,0.1947506686290335,0.04007562553094365
32.0,Chemprop (default),nr_er,sensitivity,0.2014084729937172,0.04026483193392493
33.0,Chemprop (default),nr_er,sensitivity,0.1978319011220307,0.04940731727060093
34.0,Chemprop (default),nr_er,sensitivity,0.1979537577742961,0.05301740711607284
35.0,Chemprop (default),nr_er,sensitivity,0.1896944088369811,0.049545338782086994
36.0,Chemprop (default),nr_er,sensitivity,0.1863045783285065,0.042321206427700264
37.0,Chemprop (default),nr_er,sensitivity,0.18630457832850653,0.04592231137461337
38.0,Chemprop (default),nr_er,sensitivity,0.18798525059741408,0.0424169395962379
39.0,Chemprop (default),nr_er,sensitivity,0.18630457832850653,0.04592231137461337
40.0,Chemprop (default),nr_er,sensitivity,0.18460966307426924,0.04448605164824389
41.0,Chemprop (default),nr_er,sensitivity,0.18630457832850653,0.04592231137461337
42.0,Chemprop (default),nr_er,sensitivity,0.18291474782003195,0.0445602282553422
43.0,Chemprop (default),nr_er,sensitivity,0.18292899080536165,0.04953213799714761
44.0,Chemprop (default),nr_er,sensitivity,0.1812483185364541,0.0477539398202813
45.0,Chemprop (default),nr_er,sensitivity,0.18294323379069138,0.05303698987313753
46.0,Chemprop (default),nr_er,sensitivity,0.18127680450711356,0.05794849769373317
47.0,Chemprop (default),nr_er,sensitivity,0.17958188925287627,0.06172129604989694
48.0,Chemprop (default),nr_er,sensitivity,0.18295747677602112,0.058200221101516104
49.0,Chemprop (default),nr_er,sensitivity,0.179596132238206,0.0653838809718414
50.0,Chemprop (default),nr_er,sensitivity,0.17632815838199684,0.06780923243868735
51.0,Chemprop (default),nr_er,sensitivity,0.17466172909841898,0.06770237565488979
52.0,Chemprop (default),nr_er,sensitivity,0.17137951225688014,0.06603627092091456
53.0,Chemprop (default),nr_er,sensitivity,0.17298105682951143,0.07130533002817556
54.0,Chemprop (default),nr_er,sensitivity,0.17308867049644713,0.0749139724185533
55.0,Chemprop (default),nr_er,sensitivity,0.1697130829733023,0.07386173590351014
56.0,Chemprop (default),nr_er,sensitivity,0.16969883998797256,0.07357151980407457
57.0,Chemprop (default),nr_er,sensitivity,0.16156134770292294,0.07319157249906183
58.0,Chemprop (default),nr_er,sensitivity,0.16496542119672725,0.07623579384843536
59.0,Chemprop (default),nr_er,sensitivity,0.15998828910095106,0.07300335838649501
60.0,Chemprop (default),nr_er,sensitivity,0.16485780752979154,0.07513174836432554
61.0,Chemprop (default),nr_er,sensitivity,0.16168320435518838,0.07483032342407038
62.0,Chemprop (default),nr_er,sensitivity,0.16496542119672725,0.07623579384843536
63.0,Chemprop (default),nr_er,sensitivity,0.1615898336735824,0.07498070034574138
64.0,Chemprop (default),nr_er,sensitivity,0.15978730475240938,0.07224300138689634
65.0,Chemprop (default),nr_er,sensitivity,0.1583076168320435,0.07262479104532474
66.0,Chemprop (default),nr_er,sensitivity,0.1566127015778062,0.07089343545673842
67.0,Chemprop (default),nr_er,sensitivity,0.1566127015778062,0.07089343545673842
68.0,Chemprop (default),nr_er,sensitivity,0.15493202930889866,0.07065319688180198
69.0,Chemprop (default),nr_er,sensitivity,0.1566127015778062,0.07089343545673842
70.0,Chemprop (default),nr_er,sensitivity,0.15493202930889866,0.07065319688180198
71.0,Chemprop (default),nr_er,sensitivity,0.15343809840320305,0.07023879402077153
72.0,Chemprop (default),nr_er,sensitivity,0.1517574261342955,0.06990096247872024
73.0,Chemprop (default),nr_er,sensitivity,0.1484752092927566,0.06800014596866986
74.0,Chemprop (default),nr_er,sensitivity,0.14679453702384904,0.06775789243629816
75.0,Chemprop (default),nr_er,sensitivity,0.14679453702384904,0.06775789243629816
76.0,Chemprop (default),nr_er,sensitivity,0.14509962176961175,0.06634451244737158
77.0,Chemprop (default),nr_er,sensitivity,0.1434189495007042,0.06625580402966877
78.0,Chemprop (default),nr_er,sensitivity,0.14173827723179663,0.06638008282693726
79.0,Chemprop (default),nr_er,sensitivity,0.14173827723179663,0.06638008282693726
80.0,Chemprop (default),nr_er,sensitivity,0.14005760496288908,0.06671615859264514
81.0,Chemprop (default),nr_er,sensitivity,0.14343319248603392,0.06789768800902049
82.0,Chemprop (default),nr_er,sensitivity,0.14005760496288908,0.06671615859264514
83.0,Chemprop (default),nr_er,sensitivity,0.14005760496288908,0.06671615859264514
84.0,Chemprop (default),nr_er,sensitivity,0.13668201743974423,0.06529094990415592
85.0,Chemprop (default),nr_er,sensitivity,0.1334140435835351,0.06562728095593479
86.0,Chemprop (default),nr_er,sensitivity,0.13509471585244265,0.0649577341505772
87.0,Chemprop (default),nr_er,sensitivity,0.13171912832929777,0.06400480111307855
88.0,Chemprop (default),nr_er,sensitivity,0.13002421307506049,0.0619935324013287
89.0,Chemprop (default),nr_er,sensitivity,0.13171912832929777,0.06400480111307855
90.0,Chemprop (default),nr_er,sensitivity,0.12515469464622003,0.05991250555178674
91.0,Chemprop (default),nr_er,sensitivity,0.13002421307506049,0.06257009271665455
92.0,Chemprop (default),nr_er,sensitivity,0.12684960990045732,0.06215752874823455
93.0,Chemprop (default),nr_er,sensitivity,0.1284369114877589,0.06226306938855428
94.0,Chemprop (default),nr_er,sensitivity,0.12515469464622003,0.05991250555178674
95.0,Chemprop (default),nr_er,sensitivity,0.12674199623352164,0.06007799601578501
96.0,Chemprop (default),nr_er,sensitivity,0.12674199623352164,0.06007799601578501
97.0,Chemprop (default),nr_er,sensitivity,0.12674199623352164,0.06007799601578501
98.0,Chemprop (default),nr_er,sensitivity,0.12515469464622003,0.05991250555178674
99.0,Chemprop (default),nr_er,sensitivity,0.12515469464622003,0.05991250555178674
100.0,Chemprop (default),nr_er,sensitivity,0.12515469464622003,0.05961207176407137
101.0,Chemprop (default),nr_er,sensitivity,0.12345977939198274,0.05782893428110713
102.0,Chemprop (default),nr_er,sensitivity,0.12356739305891844,0.05965682760183863
103.0,Chemprop (default),nr_er,sensitivity,0.12188672079001087,0.06027639646467357
104.0,Chemprop (default),nr_er,sensitivity,0.12347402237731245,0.06028743920300679
105.0,Chemprop (default),nr_er,sensitivity,0.12188672079001087,0.06027639646467357
106.0,Chemprop (default),nr_er,sensitivity,0.11693807466489417,0.06226654616351154
107.0,Chemprop (default),nr_er,sensitivity,0.11863298991913145,0.06442111295686312
108.0,Chemprop (default),nr_er,sensitivity,0.11693807466489417,0.06226654616351154
109.0,Chemprop (default),nr_er,sensitivity,0.11704568833182986,0.06474971931734393
110.0,Chemprop (default),nr_er,sensitivity,0.11693807466489417,0.06226654616351154
111.0,Chemprop (default),nr_er,sensitivity,0.11535077307759256,0.06255272395366276
112.0,Chemprop (default),nr_er,sensitivity,0.11535077307759256,0.06255272395366276
113.0,Chemprop (default),nr_er,sensitivity,0.11535077307759256,0.06255272395366276
114.0,Chemprop (default),nr_er,sensitivity,0.11535077307759256,0.06255272395366276
115.0,Chemprop (default),nr_er,sensitivity,0.11535077307759256,0.06255272395366276
116.0,Chemprop (default),nr_er,sensitivity,0.11197518555444771,0.06164798684151384
117.0,Chemprop (default),nr_er,sensitivity,0.113670100808685,0.0637067600395558
118.0,Chemprop (default),nr_er,sensitivity,0.11197518555444771,0.06164798684151384
119.0,Chemprop (default),nr_er,sensitivity,0.11365585782335527,0.060513533804942475
120.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.05975888775467496
121.0,Chemprop (default),nr_er,sensitivity,0.11197518555444771,0.06164798684151384
122.0,Chemprop (default),nr_er,sensitivity,0.10858535504597314,0.058056028342719786
123.0,Chemprop (default),nr_er,sensitivity,0.11196094256911797,0.05864861166550455
124.0,Chemprop (default),nr_er,sensitivity,0.10858535504597314,0.058056028342719786
125.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.05975888775467496
126.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.05975888775467496
127.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.05975888775467496
128.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.05975888775467496
129.0,Chemprop (default),nr_er,sensitivity,0.10859959803130285,0.06250901917749514
130.0,Chemprop (default),nr_er,sensitivity,0.10859959803130285,0.06250901917749514
131.0,Chemprop (default),nr_er,sensitivity,0.11028027030021041,0.06150588680229282
132.0,Chemprop (default),nr_er,sensitivity,0.10869296871290883,0.06183663020208969
133.0,Chemprop (default),nr_er,sensitivity,0.11038788396714613,0.06371690752750869
134.0,Chemprop (default),nr_er,sensitivity,0.10701229644400127,0.062781389499959
135.0,Chemprop (default),nr_er,sensitivity,0.10859959803130285,0.06250901917749514
136.0,Chemprop (default),nr_er,sensitivity,0.10859959803130285,0.06250901917749514
137.0,Chemprop (default),nr_er,sensitivity,0.10859959803130285,0.06250901917749514
138.0,Chemprop (default),nr_er,sensitivity,0.10701229644400127,0.062781389499959
139.0,Chemprop (default),nr_er,sensitivity,0.10533162417509372,0.06556929875144692
140.0,Chemprop (default),nr_er,sensitivity,0.10710566712560725,0.06064576964466202
141.0,Chemprop (default),nr_er,sensitivity,0.107119910110937,0.06519774794282865
142.0,Chemprop (default),nr_er,sensitivity,0.10373007960246242,0.061478679882315194
143.0,Chemprop (default),nr_er,sensitivity,0.10542499485669969,0.06325206336436125
144.0,Chemprop (default),nr_er,sensitivity,0.10710566712560725,0.06064576964466202
145.0,Chemprop (default),nr_er,sensitivity,0.10710566712560725,0.06064576964466202
146.0,Chemprop (default),nr_er,sensitivity,0.10371583661713271,0.05630951246721461
147.0,Chemprop (default),nr_er,sensitivity,0.096964661570843,0.05765246758058537
148.0,Chemprop (default),nr_er,sensitivity,0.096964661570843,0.05765246758058537
149.0,Chemprop (default),nr_er,sensitivity,0.0952697463166057,0.05602304125513264
150.0,Chemprop (default),nr_er,sensitivity,0.09864533383975056,0.055757151258324006
151.0,Chemprop (default),nr_er,sensitivity,0.0936824447293041,0.05641629606550372
152.0,Chemprop (default),nr_er,sensitivity,0.0936824447293041,0.05641629606550372
153.0,Chemprop (default),nr_er,sensitivity,0.09200177246039654,0.05720814021611816
154.0,Chemprop (default),nr_er,sensitivity,0.09200177246039654,0.05720814021611816
155.0,Chemprop (default),nr_er,sensitivity,0.09032110019148898,0.05823221397970586
156.0,Chemprop (default),nr_er,sensitivity,0.09030685720615926,0.05569942073911544
157.0,Chemprop (default),nr_er,sensitivity,0.08525059741410682,0.05654207733738797
158.0,Chemprop (default),nr_er,sensitivity,0.08694551266834412,0.05790395456340144
159.0,Chemprop (default),nr_er,sensitivity,0.0869312696830144,0.05536048648820674
160.0,Chemprop (default),nr_er,sensitivity,0.0869312696830144,0.05536048648820674
161.0,Chemprop (default),nr_er,sensitivity,0.08525059741410682,0.05654207733738797
162.0,Chemprop (default),nr_er,sensitivity,0.08355568215986954,0.05376175531847838
163.0,Chemprop (default),nr_er,sensitivity,0.08525059741410682,0.05654207733738797
164.0,Chemprop (default),nr_er,sensitivity,0.08355568215986954,0.05376175531847838
165.0,Chemprop (default),nr_er,sensitivity,0.08187500989096198,0.055169506798865474
166.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
167.0,Chemprop (default),nr_er,sensitivity,0.08187500989096198,0.055169506798865474
168.0,Chemprop (default),nr_er,sensitivity,0.08018009463672471,0.052522377995026466
169.0,Chemprop (default),nr_er,sensitivity,0.08018009463672471,0.052522377995026466
170.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
171.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
172.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
173.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
174.0,Chemprop (default),nr_er,sensitivity,0.07689787779518584,0.05117701541490259
175.0,Chemprop (default),nr_er,sensitivity,0.07859279304942313,0.052672877360968096
176.0,Chemprop (default),nr_er,sensitivity,0.07362990393897668,0.05397523452543719
177.0,Chemprop (default),nr_er,sensitivity,0.07531057620788424,0.051511048670312885
178.0,Chemprop (default),nr_er,sensitivity,0.07362990393897668,0.05397523452543719
179.0,Chemprop (default),nr_er,sensitivity,0.07532481919321396,0.055520432199602864
180.0,Chemprop (default),nr_er,sensitivity,0.07362990393897668,0.05397523452543719
181.0,Chemprop (default),nr_er,sensitivity,0.07193498868473938,0.050570797312116667
182.0,Chemprop (default),nr_er,sensitivity,0.07193498868473938,0.05127595912081355
183.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
184.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
185.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
186.0,Chemprop (default),nr_er,sensitivity,0.07193498868473938,0.05127595912081355
187.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
188.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
189.0,Chemprop (default),nr_er,sensitivity,0.06865277184320051,0.04912458500073543
190.0,Chemprop (default),nr_er,sensitivity,0.07024007343050209,0.04872216541404131
191.0,Chemprop (default),nr_er,sensitivity,0.06695785658896324,0.047451767473419566
192.0,Chemprop (default),nr_er,sensitivity,0.06695785658896324,0.047451767473419566
193.0,Chemprop (default),nr_er,sensitivity,0.06695785658896324,0.047451767473419566
194.0,Chemprop (default),nr_er,sensitivity,0.06695785658896324,0.047451767473419566
195.0,Chemprop (default),nr_er,sensitivity,0.06537055500166165,0.04805741456133253
196.0,Chemprop (default),nr_er,sensitivity,0.06865277184320051,0.05020908798174603
197.0,Chemprop (default),nr_er,sensitivity,0.06537055500166165,0.04805741456133253
198.0,Chemprop (default),nr_er,sensitivity,0.06695785658896324,0.047451767473419566
199.0,Chemprop (default),nr_er,sensitivity,0.06526294133472595,0.046030891783659135
200.0,Chemprop (default),nr_er,sensitivity,0.06526294133472595,0.046030891783659135
1.0,Chemprop (large),nr_er,sensitivity,0.30413046574562025,0.06981243609639799
2.0,Chemprop (large),nr_er,sensitivity,0.30413046574562025,0.06981243609639799
3.0,Chemprop (large),nr_er,sensitivity,0.295791989112029,0.07017885358184629
4.0,Chemprop (large),nr_er,sensitivity,0.3024497934767127,0.06894511579600901
5.0,Chemprop (large),nr_er,sensitivity,0.3008482489040814,0.06996038776501534
6.0,Chemprop (large),nr_er,sensitivity,0.30254316415831867,0.06863902296633907
7.0,Chemprop (large),nr_er,sensitivity,0.29588535979363495,0.06986199194990982
8.0,Chemprop (large),nr_er,sensitivity,0.29936856098371545,0.06544948890109045
9.0,Chemprop (large),nr_er,sensitivity,0.2944056718732691,0.06459157898741938
10.0,Chemprop (large),nr_er,sensitivity,0.2911376980170599,0.06183199336469389
11.0,Chemprop (large),nr_er,sensitivity,0.287855481175521,0.06326975078109214
12.0,Chemprop (large),nr_er,sensitivity,0.2912310686986659,0.0630595041747697
13.0,Chemprop (large),nr_er,sensitivity,0.2878412381901913,0.06754937279515248
14.0,Chemprop (large),nr_er,sensitivity,0.2912310686986659,0.0630595041747697
15.0,Chemprop (large),nr_er,sensitivity,0.28617480890661345,0.061473763454500244
16.0,Chemprop (large),nr_er,sensitivity,0.2911519410023896,0.05774460222560803
17.0,Chemprop (large),nr_er,sensitivity,0.2944199148585988,0.060689368052163406
18.0,Chemprop (large),nr_er,sensitivity,0.2944199148585988,0.060689368052163406
19.0,Chemprop (large),nr_er,sensitivity,0.29283261327129717,0.059773512344922786
20.0,Chemprop (large),nr_er,sensitivity,0.28956463941508803,0.057560879774794335
21.0,Chemprop (large),nr_er,sensitivity,0.2877621104939151,0.06317279234475867
22.0,Chemprop (large),nr_er,sensitivity,0.2911519410023896,0.05835285398402179
23.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
24.0,Chemprop (large),nr_er,sensitivity,0.28797733782778645,0.05697937746331201
25.0,Chemprop (large),nr_er,sensitivity,0.28628242257354913,0.05925965846527562
26.0,Chemprop (large),nr_er,sensitivity,0.28956463941508803,0.057560879774794335
27.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
28.0,Chemprop (large),nr_er,sensitivity,0.2878697241608507,0.05987519018714123
29.0,Chemprop (large),nr_er,sensitivity,0.29104432733545393,0.061703215044827925
30.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
31.0,Chemprop (large),nr_er,sensitivity,0.2876687398123091,0.06219469720925394
32.0,Chemprop (large),nr_er,sensitivity,0.2877621104939151,0.06317279234475867
33.0,Chemprop (large),nr_er,sensitivity,0.2893494120812167,0.06419695749740563
34.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
35.0,Chemprop (large),nr_er,sensitivity,0.2877621104939151,0.06317279234475867
36.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
37.0,Chemprop (large),nr_er,sensitivity,0.29104432733545393,0.061703215044827925
38.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
39.0,Chemprop (large),nr_er,sensitivity,0.2894570257481523,0.060692379602072404
40.0,Chemprop (large),nr_er,sensitivity,0.2878697241608507,0.05987519018714123
41.0,Chemprop (large),nr_er,sensitivity,0.2878697241608507,0.05987519018714123
42.0,Chemprop (large),nr_er,sensitivity,0.2878697241608507,0.05987519018714123
43.0,Chemprop (large),nr_er,sensitivity,0.2878697241608507,0.05987519018714123
44.0,Chemprop (large),nr_er,sensitivity,0.28956463941508803,0.057560879774794335
45.0,Chemprop (large),nr_er,sensitivity,0.2877621104939151,0.06317279234475867
46.0,Chemprop (large),nr_er,sensitivity,0.28956463941508803,0.057560879774794335
47.0,Chemprop (large),nr_er,sensitivity,0.2860671952396777,0.06522995767069187
48.0,Chemprop (large),nr_er,sensitivity,0.2861748089066135,0.06233417438800964
49.0,Chemprop (large),nr_er,sensitivity,0.28597382455807174,0.06509881051437084
50.0,Chemprop (large),nr_er,sensitivity,0.2827058507018626,0.06293904813435923
51.0,Chemprop (large),nr_er,sensitivity,0.28597382455807174,0.06509881051437084
52.0,Chemprop (large),nr_er,sensitivity,0.2826916077165329,0.06617978431609003
53.0,Chemprop (large),nr_er,sensitivity,0.2811043061292313,0.06522568829347533
54.0,Chemprop (large),nr_er,sensitivity,0.2811043061292313,0.06522568829347533
55.0,Chemprop (large),nr_er,sensitivity,0.2827992213834686,0.06305049324096708
56.0,Chemprop (large),nr_er,sensitivity,0.2811043061292313,0.06522568829347533
57.0,Chemprop (large),nr_er,sensitivity,0.2811043061292313,0.06522568829347533
58.0,Chemprop (large),nr_er,sensitivity,0.27951700454192974,0.06445317864839184
59.0,Chemprop (large),nr_er,sensitivity,0.27951700454192974,0.06445317864839184
60.0,Chemprop (large),nr_er,sensitivity,0.27951700454192974,0.06445317864839184
