k,display_name,context,metric,mean,std
183.0,Chemprop (large),average,balanced_accuracy,0.6687754674989081,0.04698091315586275
184.0,Chemprop (large),average,balanced_accuracy,0.6687254728929013,0.04695271184146341
185.0,Chemprop (large),average,balanced_accuracy,0.668639650536592,0.047011654073505535
186.0,Chemprop (large),average,balanced_accuracy,0.668291647892778,0.047178710806782265
187.0,Chemprop (large),average,balanced_accuracy,0.6687354231697611,0.04707550651950308
188.0,Chemprop (large),average,balanced_accuracy,0.6684437818487665,0.04688598929174303
189.0,Chemprop (large),average,balanced_accuracy,0.6685842169905009,0.04762833775624529
190.0,Chemprop (large),average,balanced_accuracy,0.6678552417552045,0.04771691254599888
191.0,Chemprop (large),average,balanced_accuracy,0.6680250561441504,0.04738136766863873
192.0,Chemprop (large),average,balanced_accuracy,0.6677249621035786,0.04741371839949166
193.0,Chemprop (large),average,balanced_accuracy,0.6678415446413001,0.047536809032920437
194.0,Chemprop (large),average,balanced_accuracy,0.667422583195043,0.04748965138282034
195.0,Chemprop (large),average,balanced_accuracy,0.6678172770086614,0.04737955598581765
196.0,Chemprop (large),average,balanced_accuracy,0.6678773765176248,0.04744221389677388
197.0,Chemprop (large),average,balanced_accuracy,0.6679344664726048,0.04718698400985743
198.0,Chemprop (large),average,balanced_accuracy,0.6675599930137612,0.04721291339202927
199.0,Chemprop (large),average,balanced_accuracy,0.667725788934855,0.04721030223621807
200.0,Chemprop (large),average,balanced_accuracy,0.6676063784859592,0.04720403949632726
1.0,Morgan,average,balanced_accuracy,0.6348039000990332,0.03807674217044321
2.0,Morgan,average,balanced_accuracy,0.6367683872351514,0.03818390499477506
3.0,Morgan,average,balanced_accuracy,0.6301716632481004,0.03942384764374075
4.0,Morgan,average,balanced_accuracy,0.6335315957922768,0.040066011650817294
5.0,Morgan,average,balanced_accuracy,0.6262207821563525,0.038593552112010585
6.0,Morgan,average,balanced_accuracy,0.6271493525116902,0.04123354671987376
7.0,Morgan,average,balanced_accuracy,0.6133394353291396,0.040999578487553
8.0,Morgan,average,balanced_accuracy,0.6160868503148984,0.04101948063520239
9.0,Morgan,average,balanced_accuracy,0.6041546462380363,0.043046778844818945
10.0,Morgan,average,balanced_accuracy,0.6077530753190424,0.042538293945145196
11.0,Morgan,average,balanced_accuracy,0.5971420866351361,0.04428982691193746
12.0,Morgan,average,balanced_accuracy,0.6001588494154448,0.04610528679364022
13.0,Morgan,average,balanced_accuracy,0.5929403711547598,0.04560226333959067
14.0,Morgan,average,balanced_accuracy,0.5953487851169981,0.04616616935274539
15.0,Morgan,average,balanced_accuracy,0.5892029701774503,0.0453442034220363
16.0,Morgan,average,balanced_accuracy,0.589429276997068,0.04687288918984063
17.0,Morgan,average,balanced_accuracy,0.5854842997455912,0.04650943356641389
18.0,Morgan,average,balanced_accuracy,0.5848536192216031,0.04670550934314756
19.0,Morgan,average,balanced_accuracy,0.5818637131854908,0.04546806654496493
20.0,Morgan,average,balanced_accuracy,0.5815435866396708,0.04609714922948014
21.0,Morgan,average,balanced_accuracy,0.5765439754010997,0.046252550347220305
22.0,Morgan,average,balanced_accuracy,0.5769962568505822,0.04653702921138851
23.0,Morgan,average,balanced_accuracy,0.5737831129615301,0.04673199663066238
24.0,Morgan,average,balanced_accuracy,0.5733743002429661,0.04710191337933377
25.0,Morgan,average,balanced_accuracy,0.5693083372358572,0.04617649585360907
26.0,Morgan,average,balanced_accuracy,0.5696068141790226,0.046839498110134964
27.0,Morgan,average,balanced_accuracy,0.5668302176009946,0.047047626323306724
28.0,Morgan,average,balanced_accuracy,0.5655059478016164,0.04701247170360321
29.0,Morgan,average,balanced_accuracy,0.5632388583614756,0.04606480494821298
30.0,Morgan,average,balanced_accuracy,0.5614258337842258,0.047854065569744864
31.0,Morgan,average,balanced_accuracy,0.5595614484362254,0.04719081420159475
32.0,Morgan,average,balanced_accuracy,0.559522770078231,0.04812823336608735
33.0,Morgan,average,balanced_accuracy,0.5565877916114046,0.047412877500961105
34.0,Morgan,average,balanced_accuracy,0.5566967749492386,0.04830668455038647
35.0,Morgan,average,balanced_accuracy,0.5544238180267954,0.048556444495608475
36.0,Morgan,average,balanced_accuracy,0.5548902541899655,0.04906912833139707
37.0,Morgan,average,balanced_accuracy,0.5527874786750508,0.04852692191448766
38.0,Morgan,average,balanced_accuracy,0.5526405035115914,0.04919286361271183
39.0,Morgan,average,balanced_accuracy,0.5506522305979232,0.04902532254803107
40.0,Morgan,average,balanced_accuracy,0.5511882892178772,0.04893113571520432
41.0,Morgan,average,balanced_accuracy,0.5491584504820552,0.048760837756035375
42.0,Morgan,average,balanced_accuracy,0.5493828757945198,0.04840724581276297
43.0,Morgan,average,balanced_accuracy,0.5476466720078214,0.04775582592161525
44.0,Morgan,average,balanced_accuracy,0.547126679694915,0.047922913315490125
45.0,Morgan,average,balanced_accuracy,0.5463421331560617,0.04659276073529937
46.0,Morgan,average,balanced_accuracy,0.5459450454259612,0.046839787805067264
47.0,Morgan,average,balanced_accuracy,0.5450915066108287,0.04618814935709034
48.0,Morgan,average,balanced_accuracy,0.5448145963203959,0.046088503934889447
49.0,Morgan,average,balanced_accuracy,0.5437306304609646,0.046080253835749
50.0,Morgan,average,balanced_accuracy,0.5431887234526822,0.04626047477795824
51.0,Morgan,average,balanced_accuracy,0.5426294213440737,0.04605714160075056
52.0,Morgan,average,balanced_accuracy,0.5422557647431362,0.045814126305354676
53.0,Morgan,average,balanced_accuracy,0.5416991778380994,0.04590045377089169
54.0,Morgan,average,balanced_accuracy,0.541599733791109,0.04546971697003795
55.0,Morgan,average,balanced_accuracy,0.5412443599239596,0.044998807824176895
56.0,Morgan,average,balanced_accuracy,0.5420217287780627,0.04561536479979923
57.0,Morgan,average,balanced_accuracy,0.5403101183548344,0.04446496491696827
58.0,Morgan,average,balanced_accuracy,0.5397308362321278,0.044994972651222036
59.0,Morgan,average,balanced_accuracy,0.5378518127494368,0.04407378242084775
60.0,Morgan,average,balanced_accuracy,0.537795912429591,0.04436738495114168
61.0,Morgan,average,balanced_accuracy,0.5372655915625133,0.04399893381459712
62.0,Morgan,average,balanced_accuracy,0.5376681125512797,0.04382032818113892
63.0,Morgan,average,balanced_accuracy,0.536254738203103,0.04451469085366101
64.0,Morgan,average,balanced_accuracy,0.5361101078277628,0.04409537736011634
65.0,Morgan,average,balanced_accuracy,0.5350918208108615,0.04418677985091615
66.0,Morgan,average,balanced_accuracy,0.5354440614292577,0.04380130597892622
67.0,Morgan,average,balanced_accuracy,0.5341464421242818,0.042701334320724815
68.0,Morgan,average,balanced_accuracy,0.5351275903475213,0.04280791249117979
69.0,Morgan,average,balanced_accuracy,0.5338399608548895,0.042768478970401584
70.0,Morgan,average,balanced_accuracy,0.5340500263269109,0.04269032491451009
71.0,Morgan,average,balanced_accuracy,0.5334391909367829,0.042196056583883756
72.0,Morgan,average,balanced_accuracy,0.5335255316389729,0.04185437105222699
73.0,Morgan,average,balanced_accuracy,0.5333083779220769,0.04183792260939228
74.0,Morgan,average,balanced_accuracy,0.5330890569966242,0.041547287430297106
75.0,Morgan,average,balanced_accuracy,0.5324756293800267,0.041846994827193576
76.0,Morgan,average,balanced_accuracy,0.5323254705385951,0.04108300012527122
77.0,Morgan,average,balanced_accuracy,0.53155799487316,0.040628447934439794
78.0,Morgan,average,balanced_accuracy,0.5314418927106305,0.04017509836936926
79.0,Morgan,average,balanced_accuracy,0.5313650903118302,0.04049033976177564
80.0,Morgan,average,balanced_accuracy,0.5317173047899925,0.04028959376739425
81.0,Morgan,average,balanced_accuracy,0.5311789120425796,0.04020184443422602
82.0,Morgan,average,balanced_accuracy,0.530804836862827,0.039716833669973
83.0,Morgan,average,balanced_accuracy,0.5308566303373101,0.03952515203309895
84.0,Morgan,average,balanced_accuracy,0.5302610151494045,0.03964395670307483
85.0,Morgan,average,balanced_accuracy,0.5300639334190139,0.03980397619293754
86.0,Morgan,average,balanced_accuracy,0.5299813085699078,0.039160330784910935
87.0,Morgan,average,balanced_accuracy,0.5299067959074099,0.03898096972468001
88.0,Morgan,average,balanced_accuracy,0.5295839355581344,0.03884002113294258
89.0,Morgan,average,balanced_accuracy,0.5296060020592261,0.038436334405303293
90.0,Morgan,average,balanced_accuracy,0.5301897940108412,0.038251302276148556
91.0,Morgan,average,balanced_accuracy,0.5292458352877074,0.038595688325926386
92.0,Morgan,average,balanced_accuracy,0.5295721527166937,0.03827199578843727
93.0,Morgan,average,balanced_accuracy,0.5291049740492171,0.038280634959958405
94.0,Morgan,average,balanced_accuracy,0.5288501917239687,0.037756763200302204
95.0,Morgan,average,balanced_accuracy,0.5289740272334668,0.03770118004277212
96.0,Morgan,average,balanced_accuracy,0.5286619776916185,0.03714941379394347
97.0,Morgan,average,balanced_accuracy,0.5280840634193928,0.037793626943176305
98.0,Morgan,average,balanced_accuracy,0.5282904614996071,0.03734411045377174
99.0,Morgan,average,balanced_accuracy,0.5282620256290891,0.037096127773626836
100.0,Morgan,average,balanced_accuracy,0.5285748185343186,0.03697754519533315
101.0,Morgan,average,balanced_accuracy,0.5269109967513786,0.036685899431174084
102.0,Morgan,average,balanced_accuracy,0.5270815454521048,0.036730065685718766
103.0,Morgan,average,balanced_accuracy,0.5264346733857709,0.03634973808818431
104.0,Morgan,average,balanced_accuracy,0.5271527403661599,0.03572255851419093
105.0,Morgan,average,balanced_accuracy,0.5264651261189627,0.035549463616681314
106.0,Morgan,average,balanced_accuracy,0.5263539780885552,0.036023761681645394
107.0,Morgan,average,balanced_accuracy,0.5260436773977901,0.03570597380200075
108.0,Morgan,average,balanced_accuracy,0.5251608162286137,0.03534681557947087
109.0,Morgan,average,balanced_accuracy,0.5252705627536819,0.035720444006774564
110.0,Morgan,average,balanced_accuracy,0.5253947082732717,0.03527205854298858
111.0,Morgan,average,balanced_accuracy,0.5253391683081652,0.0354857531890429
112.0,Morgan,average,balanced_accuracy,0.5255581137219295,0.035648381280463534
113.0,Morgan,average,balanced_accuracy,0.5252658983528132,0.035248065087145425
114.0,Morgan,average,balanced_accuracy,0.5251951429478495,0.03465373850456376
115.0,Morgan,average,balanced_accuracy,0.5244493896716054,0.0343905582499904
116.0,Morgan,average,balanced_accuracy,0.5245088700370225,0.03457953448477832
117.0,Morgan,average,balanced_accuracy,0.5243459782079731,0.03434996576344865
118.0,Morgan,average,balanced_accuracy,0.5243883872168201,0.0339605926604808
119.0,Morgan,average,balanced_accuracy,0.5238555255795455,0.033836205733027175
120.0,Morgan,average,balanced_accuracy,0.5235028182931468,0.03363031378362968
121.0,Morgan,average,balanced_accuracy,0.5231814974015507,0.03361553732766128
122.0,Morgan,average,balanced_accuracy,0.5234501772572273,0.03381456936766975
123.0,Morgan,average,balanced_accuracy,0.5226442791368334,0.033882881827375824
124.0,Morgan,average,balanced_accuracy,0.5227592358382018,0.03346671766957565
125.0,Morgan,average,balanced_accuracy,0.5219974265954316,0.03335744276330362
126.0,Morgan,average,balanced_accuracy,0.5220208885789289,0.03313245267524061
127.0,Morgan,average,balanced_accuracy,0.5218459004892366,0.03332586300193325
128.0,Morgan,average,balanced_accuracy,0.5215750819365563,0.03306297190951665
129.0,Morgan,average,balanced_accuracy,0.521441345658873,0.03301081004165303
130.0,Morgan,average,balanced_accuracy,0.5212919627224887,0.03231236537061391
131.0,Morgan,average,balanced_accuracy,0.5208207756447597,0.03239272850643713
132.0,Morgan,average,balanced_accuracy,0.5211174935670715,0.03276984253883408
133.0,Morgan,average,balanced_accuracy,0.5207597295373579,0.032558687271857775
134.0,Morgan,average,balanced_accuracy,0.5207689731980631,0.032158039261638946
135.0,Morgan,average,balanced_accuracy,0.5203248492148982,0.032102109982710327
136.0,Morgan,average,balanced_accuracy,0.5205081618838108,0.03183562842368071
137.0,Morgan,average,balanced_accuracy,0.5200777105368205,0.03200111551566886
138.0,Morgan,average,balanced_accuracy,0.5200191014588187,0.032213466585923715
139.0,Morgan,average,balanced_accuracy,0.5202207891651739,0.032096839474010916
140.0,Morgan,average,balanced_accuracy,0.5204199838985956,0.032136536157027946
141.0,Morgan,average,balanced_accuracy,0.5200153476764071,0.03194789035744006
142.0,Morgan,average,balanced_accuracy,0.5203268772561676,0.0319972756274102
143.0,Morgan,average,balanced_accuracy,0.5199352075677374,0.03217022791647537
144.0,Morgan,average,balanced_accuracy,0.5199456192685167,0.0321371185008492
145.0,Morgan,average,balanced_accuracy,0.5195745092554674,0.031955721635164
146.0,Morgan,average,balanced_accuracy,0.5195364846943081,0.031467568893089236
147.0,Morgan,average,balanced_accuracy,0.519359565444368,0.031419181322942705
148.0,Morgan,average,balanced_accuracy,0.5192859558160334,0.031537815093873406
149.0,Morgan,average,balanced_accuracy,0.5190944912871791,0.031384279617328474
150.0,Morgan,average,balanced_accuracy,0.5190719298321621,0.03159110054575179
151.0,Morgan,average,balanced_accuracy,0.5188461078320898,0.03157514708031468
152.0,Morgan,average,balanced_accuracy,0.5185835812498639,0.031412492988589516
153.0,Morgan,average,balanced_accuracy,0.518602267311139,0.031241976384060455
154.0,Morgan,average,balanced_accuracy,0.5186811247385239,0.031732144464478244
155.0,Morgan,average,balanced_accuracy,0.5188536923217173,0.030953342596005733
156.0,Morgan,average,balanced_accuracy,0.5185742044180252,0.03105515060129368
157.0,Morgan,average,balanced_accuracy,0.518554963555597,0.03125011958816113
158.0,Morgan,average,balanced_accuracy,0.5182783007853362,0.03124557187982842
159.0,Morgan,average,balanced_accuracy,0.5181881940111313,0.03093521324973077
160.0,Morgan,average,balanced_accuracy,0.5180706712768114,0.030829630762347963
161.0,Morgan,average,balanced_accuracy,0.5177564203841415,0.030579374735419742
162.0,Morgan,average,balanced_accuracy,0.5179888708037571,0.03076718452503303
163.0,Morgan,average,balanced_accuracy,0.5176319314825012,0.03008234424410581
164.0,Morgan,average,balanced_accuracy,0.5177921346017995,0.030237797960132887
165.0,Morgan,average,balanced_accuracy,0.5175589644898416,0.029956871747889358
166.0,Morgan,average,balanced_accuracy,0.5176173919297586,0.02991610600952033
167.0,Morgan,average,balanced_accuracy,0.5172776905638962,0.02977500031246988
168.0,Morgan,average,balanced_accuracy,0.5172408707737756,0.029785515888575646
169.0,Morgan,average,balanced_accuracy,0.5168210549158556,0.029368405415765457
170.0,Morgan,average,balanced_accuracy,0.5168491140202811,0.029176596404538613
171.0,Morgan,average,balanced_accuracy,0.5168675827090657,0.029420128502316158
172.0,Morgan,average,balanced_accuracy,0.5168756267849175,0.029241144291837655
173.0,Morgan,average,balanced_accuracy,0.5168729810329724,0.029361098684592933
174.0,Morgan,average,balanced_accuracy,0.5168911194786265,0.02940475831188165
175.0,Morgan,average,balanced_accuracy,0.5169328234631836,0.029289384401683053
176.0,Morgan,average,balanced_accuracy,0.5167280556629169,0.02913947996861453
177.0,Morgan,average,balanced_accuracy,0.5168841810222605,0.02923388120885085
178.0,Morgan,average,balanced_accuracy,0.5164968436412419,0.028804780717738777
179.0,Morgan,average,balanced_accuracy,0.5166942768541205,0.028870740203813482
180.0,Morgan,average,balanced_accuracy,0.5164452426583128,0.028574458119887472
181.0,Morgan,average,balanced_accuracy,0.5163867335633366,0.028507064050936087
182.0,Morgan,average,balanced_accuracy,0.5162653428897276,0.028520836172005053
183.0,Morgan,average,balanced_accuracy,0.5164010074126619,0.028551196347375206
184.0,Morgan,average,balanced_accuracy,0.5165137005036542,0.028351006483082607
185.0,Morgan,average,balanced_accuracy,0.5165924970947167,0.028281852686348287
186.0,Morgan,average,balanced_accuracy,0.5164936036855404,0.02800959259132557
187.0,Morgan,average,balanced_accuracy,0.5164596974438358,0.028440548986062707
188.0,Morgan,average,balanced_accuracy,0.5160424780481911,0.027909735197723443
189.0,Morgan,average,balanced_accuracy,0.5162227436725485,0.028092816999724053
190.0,Morgan,average,balanced_accuracy,0.5161438066721686,0.02785441825091725
191.0,Morgan,average,balanced_accuracy,0.5159206226367611,0.027850062635190426
192.0,Morgan,average,balanced_accuracy,0.5159473465604892,0.027652235994651518
193.0,Morgan,average,balanced_accuracy,0.5159139613853255,0.027703943872260328
194.0,Morgan,average,balanced_accuracy,0.5157140977716179,0.027377156883242607
195.0,Morgan,average,balanced_accuracy,0.5157528850834227,0.027651160752186456
196.0,Morgan,average,balanced_accuracy,0.5153353212511683,0.027193481792573353
197.0,Morgan,average,balanced_accuracy,0.5156728518151841,0.027713605551524967
198.0,Morgan,average,balanced_accuracy,0.5154462047766089,0.02711487821994293
199.0,Morgan,average,balanced_accuracy,0.5156699018211157,0.027413728372702756
200.0,Morgan,average,balanced_accuracy,0.5154265364653269,0.027253161757599665
1.0,Mordred,average,balanced_accuracy,0.652838942999647,0.0405324670902767
2.0,Mordred,average,balanced_accuracy,0.652838942999647,0.0405324670902767
3.0,Mordred,average,balanced_accuracy,0.6588451530524603,0.04096156739685931
4.0,Mordred,average,balanced_accuracy,0.6594470894934301,0.04180564347074306
5.0,Mordred,average,balanced_accuracy,0.6548476142264803,0.03871202016583669
6.0,Mordred,average,balanced_accuracy,0.6597881355090409,0.038367459645131156
7.0,Mordred,average,balanced_accuracy,0.6549209608832587,0.04190632118508833
8.0,Mordred,average,balanced_accuracy,0.656024566998067,0.038909465099040356
9.0,Mordred,average,balanced_accuracy,0.6517482406294901,0.04183145370658297
10.0,Mordred,average,balanced_accuracy,0.6532992389440758,0.04001079793498465
11.0,Mordred,average,balanced_accuracy,0.6473249321268435,0.043583234477978836
12.0,Mordred,average,balanced_accuracy,0.6484861779848307,0.04430868557163597
13.0,Mordred,average,balanced_accuracy,0.6441249178591302,0.04764825623729449
14.0,Mordred,average,balanced_accuracy,0.6445710902378192,0.04770692955250795
15.0,Mordred,average,balanced_accuracy,0.6415675876092998,0.048337251038963365
16.0,Mordred,average,balanced_accuracy,0.6402835914043149,0.049387762555717585
17.0,Mordred,average,balanced_accuracy,0.6361469546602831,0.05032788939006489
18.0,Mordred,average,balanced_accuracy,0.6372423521862423,0.05078223721898945
19.0,Mordred,average,balanced_accuracy,0.6340170797143491,0.05243538652427822
20.0,Mordred,average,balanced_accuracy,0.6331836431158357,0.05190225103592621
21.0,Mordred,average,balanced_accuracy,0.6317379160846286,0.05258052046651338
22.0,Mordred,average,balanced_accuracy,0.6308817809361141,0.053041930149599105
23.0,Mordred,average,balanced_accuracy,0.6285418039283668,0.05328928427749973
24.0,Mordred,average,balanced_accuracy,0.6283261068433559,0.054303052614598994
25.0,Mordred,average,balanced_accuracy,0.6244412574151194,0.05335764897964515
26.0,Mordred,average,balanced_accuracy,0.6246518077211797,0.05501722425580957
27.0,Mordred,average,balanced_accuracy,0.6237758004516814,0.05520956766041042
28.0,Mordred,average,balanced_accuracy,0.624566402470938,0.05602121226619197
29.0,Mordred,average,balanced_accuracy,0.6217209003878942,0.05543224806933483
30.0,Mordred,average,balanced_accuracy,0.6210883412805199,0.054453943413390965
31.0,Mordred,average,balanced_accuracy,0.6183280660498819,0.05524691387030394
32.0,Mordred,average,balanced_accuracy,0.6203559667571801,0.05539906027356258
33.0,Mordred,average,balanced_accuracy,0.6169775411673012,0.05646544944999341
34.0,Mordred,average,balanced_accuracy,0.6188927931413872,0.05641820857967788
35.0,Mordred,average,balanced_accuracy,0.6163380163929422,0.05596543673451479
36.0,Mordred,average,balanced_accuracy,0.616482565591025,0.05776298854352083
37.0,Mordred,average,balanced_accuracy,0.6155708556469043,0.05627765455455696
38.0,Mordred,average,balanced_accuracy,0.6154926317818521,0.05635607625367791
39.0,Mordred,average,balanced_accuracy,0.6141660269749097,0.05644373026547685
40.0,Mordred,average,balanced_accuracy,0.6142443003166375,0.057313713431837915
41.0,Mordred,average,balanced_accuracy,0.61240271724631,0.05709741662904199
42.0,Mordred,average,balanced_accuracy,0.6121007279415425,0.05893812930944187
43.0,Mordred,average,balanced_accuracy,0.609785539695872,0.058335704435717686
44.0,Mordred,average,balanced_accuracy,0.608088207763084,0.0590565991369612
45.0,Mordred,average,balanced_accuracy,0.6064224867078166,0.059574234600895344
46.0,Mordred,average,balanced_accuracy,0.6052802049871842,0.06023549873754269
47.0,Mordred,average,balanced_accuracy,0.605225330932875,0.06054868556332877
48.0,Mordred,average,balanced_accuracy,0.6047332779032045,0.06115224298538809
49.0,Mordred,average,balanced_accuracy,0.6050579247806741,0.06117270302672064
50.0,Mordred,average,balanced_accuracy,0.6031513818024002,0.06151595030566026
51.0,Mordred,average,balanced_accuracy,0.6022604765788001,0.06150864382129799
52.0,Mordred,average,balanced_accuracy,0.6020531446610379,0.06143102985569739
53.0,Mordred,average,balanced_accuracy,0.600255325903188,0.06097712680869558
54.0,Mordred,average,balanced_accuracy,0.5997708825765101,0.061019292572704505
55.0,Mordred,average,balanced_accuracy,0.5986838176777144,0.06160037639417792
56.0,Mordred,average,balanced_accuracy,0.5975765669600132,0.06203547627067776
57.0,Mordred,average,balanced_accuracy,0.5973418156411107,0.062045336194848665
58.0,Mordred,average,balanced_accuracy,0.5974579330483877,0.062026375046469844
59.0,Mordred,average,balanced_accuracy,0.5962061319812557,0.06269116124810595
60.0,Mordred,average,balanced_accuracy,0.5951034295800713,0.06247398831395243
61.0,Mordred,average,balanced_accuracy,0.5942815074987807,0.0632892297325603
62.0,Mordred,average,balanced_accuracy,0.5944921350218797,0.06332361056808411
63.0,Mordred,average,balanced_accuracy,0.5915878199844096,0.0635755642450997
64.0,Mordred,average,balanced_accuracy,0.5908117212181779,0.064548968364086
65.0,Mordred,average,balanced_accuracy,0.5908477636524035,0.0644499833749602
66.0,Mordred,average,balanced_accuracy,0.591165422588776,0.06562017148750136
67.0,Mordred,average,balanced_accuracy,0.5903281455781295,0.06487213315983038
68.0,Mordred,average,balanced_accuracy,0.588853868466337,0.064579761703874
69.0,Mordred,average,balanced_accuracy,0.5885080026774553,0.06447176283439465
70.0,Mordred,average,balanced_accuracy,0.5872951160862686,0.06482240958474758
71.0,Mordred,average,balanced_accuracy,0.5865852607702903,0.06440484948007516
72.0,Mordred,average,balanced_accuracy,0.5873679956368941,0.06373272454530911
73.0,Mordred,average,balanced_accuracy,0.5860023489145519,0.0639507388479575
74.0,Mordred,average,balanced_accuracy,0.5861366282549831,0.06437443837690769
75.0,Mordred,average,balanced_accuracy,0.5850879197200465,0.06426443784095816
76.0,Mordred,average,balanced_accuracy,0.5851638774862561,0.06410370125266311
77.0,Mordred,average,balanced_accuracy,0.5856741992123553,0.06504974610961801
78.0,Mordred,average,balanced_accuracy,0.5857707895223836,0.06490158884805791
79.0,Mordred,average,balanced_accuracy,0.5837936915871849,0.0651307637147884
80.0,Mordred,average,balanced_accuracy,0.5847664210394661,0.06466922758526154
81.0,Mordred,average,balanced_accuracy,0.5834025248220494,0.06515590333158831
82.0,Mordred,average,balanced_accuracy,0.5845178050117547,0.06568098125304841
83.0,Mordred,average,balanced_accuracy,0.5833540902216666,0.06587592614765317
84.0,Mordred,average,balanced_accuracy,0.5842144176796815,0.06552789619819359
85.0,Mordred,average,balanced_accuracy,0.5833236133848165,0.06573675881946092
86.0,Mordred,average,balanced_accuracy,0.5833687317391152,0.0656464481548709
87.0,Mordred,average,balanced_accuracy,0.5831789987919234,0.06630976797388939
88.0,Mordred,average,balanced_accuracy,0.5839469197326468,0.06622707931999501
89.0,Mordred,average,balanced_accuracy,0.5827328871455472,0.06688472229396979
90.0,Mordred,average,balanced_accuracy,0.5823559455163227,0.06684341515607586
91.0,Mordred,average,balanced_accuracy,0.5817066698281632,0.06745442130376576
92.0,Mordred,average,balanced_accuracy,0.5817545571942506,0.06726012829823252
93.0,Mordred,average,balanced_accuracy,0.580669406504397,0.06738095756098642
94.0,Mordred,average,balanced_accuracy,0.5793491733434949,0.06686145544490683
95.0,Mordred,average,balanced_accuracy,0.5789670512738256,0.06723985009847948
96.0,Mordred,average,balanced_accuracy,0.5779933934021707,0.0671564333664422
97.0,Mordred,average,balanced_accuracy,0.577232462733647,0.06801222477403637
98.0,Mordred,average,balanced_accuracy,0.5772889874696393,0.06766831023568289
99.0,Mordred,average,balanced_accuracy,0.5765567805229117,0.06706384214857301
100.0,Mordred,average,balanced_accuracy,0.5752376302050601,0.0670365016297178
101.0,Mordred,average,balanced_accuracy,0.5746163280772794,0.06634544328542351
102.0,Mordred,average,balanced_accuracy,0.5747285057691521,0.06729737298794654
103.0,Mordred,average,balanced_accuracy,0.5741621788294197,0.06718013593191899
104.0,Mordred,average,balanced_accuracy,0.5734135316420697,0.06721628383178327
105.0,Mordred,average,balanced_accuracy,0.5735154658775492,0.06770855783891086
106.0,Mordred,average,balanced_accuracy,0.5731996091557103,0.06766194329616299
107.0,Mordred,average,balanced_accuracy,0.5730159700630854,0.06819348444326506
108.0,Mordred,average,balanced_accuracy,0.5740558786770315,0.06823755850255825
109.0,Mordred,average,balanced_accuracy,0.5730330606491455,0.06782068840072697
110.0,Mordred,average,balanced_accuracy,0.5729812112179424,0.06779344523621796
111.0,Mordred,average,balanced_accuracy,0.5731046504249762,0.06780621882804966
112.0,Mordred,average,balanced_accuracy,0.5726418987327706,0.06751812823093752
113.0,Mordred,average,balanced_accuracy,0.5727694941826551,0.06782340444791209
114.0,Mordred,average,balanced_accuracy,0.5720832592342137,0.06823411800169213
115.0,Mordred,average,balanced_accuracy,0.5725247000849721,0.0679806165858005
116.0,Mordred,average,balanced_accuracy,0.5723736292035648,0.06851555587135569
117.0,Mordred,average,balanced_accuracy,0.5713479675525073,0.06705511555036907
118.0,Mordred,average,balanced_accuracy,0.5712473833869876,0.06743725015191412
119.0,Mordred,average,balanced_accuracy,0.5712280516824548,0.06676006115565813
120.0,Mordred,average,balanced_accuracy,0.5704717423693462,0.06771320333553998
121.0,Mordred,average,balanced_accuracy,0.5695897414800605,0.06680364701612626
122.0,Mordred,average,balanced_accuracy,0.5699880385178236,0.06737180262523387
123.0,Mordred,average,balanced_accuracy,0.5696048738744891,0.06746144342924183
124.0,Mordred,average,balanced_accuracy,0.5699775754939083,0.06730402371419945
125.0,Mordred,average,balanced_accuracy,0.5685137819629584,0.06690565190081382
126.0,Mordred,average,balanced_accuracy,0.5684769790118361,0.06723494165169067
127.0,Mordred,average,balanced_accuracy,0.5671844713617443,0.06730123095913493
128.0,Mordred,average,balanced_accuracy,0.5669938189251746,0.06714101214002598
129.0,Mordred,average,balanced_accuracy,0.5660604475302486,0.0667828258011781
130.0,Mordred,average,balanced_accuracy,0.565629732772742,0.0669777238558937
131.0,Mordred,average,balanced_accuracy,0.565393969008486,0.06689141533460233
132.0,Mordred,average,balanced_accuracy,0.5652650318491327,0.0670417691664557
133.0,Mordred,average,balanced_accuracy,0.564240581603185,0.06721318379172321
134.0,Mordred,average,balanced_accuracy,0.5651144876883865,0.06773716861049724
135.0,Mordred,average,balanced_accuracy,0.5643126868624546,0.06747347524669381
136.0,Mordred,average,balanced_accuracy,0.564745627051208,0.06705132818254923
137.0,Mordred,average,balanced_accuracy,0.5639341889358225,0.06757240660974738
138.0,Mordred,average,balanced_accuracy,0.5635592184105056,0.06706064259230414
139.0,Mordred,average,balanced_accuracy,0.5628836382247049,0.0673952246480409
140.0,Mordred,average,balanced_accuracy,0.5632601726372841,0.06732128079411
141.0,Mordred,average,balanced_accuracy,0.5622937894466506,0.06743660125822637
142.0,Mordred,average,balanced_accuracy,0.5624580943355048,0.06782622665754244
143.0,Mordred,average,balanced_accuracy,0.5617770565190708,0.06718747123412565
144.0,Mordred,average,balanced_accuracy,0.5614753707710607,0.06730893595387512
145.0,Mordred,average,balanced_accuracy,0.5610421808268093,0.06706542431557584
146.0,Mordred,average,balanced_accuracy,0.5615000764598378,0.06727648327804302
147.0,Mordred,average,balanced_accuracy,0.5606257385615517,0.06688163128130702
148.0,Mordred,average,balanced_accuracy,0.5606704608297034,0.06672939262367845
149.0,Mordred,average,balanced_accuracy,0.5599224106685956,0.06740484405615567
